5298704	eng	The trouble is not with impure politics, but that the whole game of politics is rotten.	2019-04-04 17:08:58
5299380	eng	The churches preach to you a gospel which they know you cannot live up to; they call upon you to become a "better man" without giving you the chance to do so. On the contrary, they uphold the conditions that make you "bad," while they command you to be "good."	2019-04-04 17:08:58
5303560	eng	It would serve no purpose to discuss those schools of Socialism (improperly so called) that do not stand for the abolition of capitalism and wage slavery.	2019-04-04 17:08:58
5342467	eng	The socialist insurgency expropriated the Apostolic Palace.	2019-04-04 17:08:58
5342474	eng	It's a shame the way he internalizes homophobia.	2019-04-04 17:08:58
5342476	eng	Mary's sparring partner had a seizure.	2019-04-04 17:08:58
5342479	eng	Some people in the writing workshop thought Mary and Tom hated each other, but they were really lifelong sparring partners.	2019-04-04 17:08:58
5342480	eng	Every good fighter needs a sparring partner.	2019-04-04 17:08:58
5342482	eng	Mary bought a new sport utility vehicle so that her children would be comfortable when she drove them to soccer practice.	2019-04-04 17:08:58
5342483	eng	The insurgency was widely condemned in state-controlled mass media outlets.	2019-04-04 17:08:58
5342485	eng	Thirty television channels condemned the insurgency to give the impression of consensus, but all these channels were in the hands of three companies, each of whom had a vested interest in maintaining the status quo.	2019-04-04 17:08:58
5342491	eng	Occupying powers never consider an insurgency's cause to be valid.	2019-04-04 17:08:58
5342493	eng	The insurgency was ignored by televised media until their viewers read about it on the Internet and began to sympathize with the rebels.	2019-04-04 17:08:58
5342494	eng	The popularity of the Internet has led to full-time shills being paid by governments and corporations to pretend they are concerned citizens on social media.	2019-04-04 17:08:58
5342498	eng	Tom's mail-order bride demanded that he treat her like a human being.	2019-04-04 17:08:58
5342502	eng	The phrase "collateral damage" dehumanizes the very people whose freedom NATO claims to be fighting for.	2019-04-04 17:08:58
5342504	eng	"Collateral damage" is a euphemism for killing innocent people to protect capital.	2019-04-04 17:08:58
5379980	eng	How much is a pack of cigarettes?	2019-01-22 13:19:45
5393303	eng	I know a lot of French words, but it's difficult for me to combine them into sentences.	2019-01-22 13:19:45
5597790	eng	I'm not racist, but I vote for racist politicians with racist policy plans.	2019-04-04 17:08:58
5597795	eng	I'm not homophobic, but I have no problem with electroshock therapy for gay people.	2019-04-04 17:08:58
5597805	eng	I'm not a tyrant, but I rule a country without the consent of the majority of its population and intend to make drastic changes that most of them don't want.	2019-04-04 17:08:58
5598280	eng	I got mine; fuck you.	2019-04-04 17:08:58
5598645	eng	Tom claims he's not racist but just politically incorrect.	2019-04-04 17:08:58
5599624	eng	It does not necessarily get better, but it can if we make it.	2019-04-04 17:08:58
5608820	eng	The inmates have taken over the asylum.	2019-04-04 17:08:58
5698307	eng	We believe that Pirates were the original Pastafarians and that they were peaceful explorers.	2019-01-22 13:19:45
5700706	eng	The only good fascist is a dead fascist.	2019-04-04 17:08:58
5700910	eng	The Electoral College's vote formalized the undemocratic installment of the forty-fifth President of the United States.	2019-04-04 17:08:58
5700922	eng	Classical liberalism deifies abstractions and objectifies humans.	2019-04-04 17:08:58
5700933	eng	Fascists are enabled by liberals' preference for abstractions over people.	2019-04-04 17:08:58
5700942	eng	Liberals would rather endlessly debate abstractions than spend five minutes listening to another person's lived experience.	2019-04-04 17:08:58
5701025	eng	If someone victimizes LGBT people, their own LGBT status does not justify their actions.	2019-04-04 17:08:58
5701031	eng	Beware of anyone who claims objectivity.	2019-04-04 17:08:58
5701038	eng	The myth of objectivity has played a central role in colonialism, allowing the experience of the colonized to be easily discounted while the objectivity of the colonizer's justice system is never questioned.	2019-04-04 17:08:58
5701046	eng	Fascism is a social pathology to be eradicated at all costs.	2019-04-04 17:08:58
5701053	eng	Right-wing ideologues are quick to point out the pathology of gender dysphoria but slow to acknowledge its standard treatment, gender transition.	2019-04-04 17:08:58
5720663	eng	In this era of post-truth politics, it's easy to cherry-pick data and come to whatever conclusion you desire.	2019-01-22 13:19:46
5720665	eng	Some commentators have observed that we are living in a post-truth age.	2019-01-22 13:19:46
5728297	eng	There are thousands of Pastafarians in Ukraine.	2019-01-22 13:19:46
5733742	eng	The psychiatric diagnosis known as gender dysphoria can be induced in a cisgender person through the same hormone therapy that treats it in transgender people, as it was by the British government in Alan Turing, causing him to commmit suicide.	2019-04-04 17:08:58
5738610	eng	Donald Trump is the living reductio ad absurdum of the decades-long debate over "political correctness."	2019-04-04 17:08:58
5741443	eng	Tom always rants to Mary about the supposed dangers of foreigners, but Mary is more afraid of Tom than anyone.	2019-04-04 17:08:58
5742704	eng	Tom is a chauvinist.	2019-04-04 17:08:58
5758536	eng	Salo is the Ukrainian cured pork fat and is the ultimate national food of Ukraine.	2019-01-22 13:19:46
5797879	eng	We're not buying those jeans. It's throwing good money after bad!	2019-01-22 13:19:46
5869938	eng	My friends think Pastafarianism is a joke.	2019-01-22 13:19:46
5869959	eng	Peppa Pig is four years old, and George is eighteen months old.	2019-01-22 13:19:46
5871474	eng	The Wise Old Elf lives in the same tree as Ben in room ninety-eight.	2019-01-22 13:19:46
5871507	eng	In my opinion, Ben and Holly's Little Kingdom is much more interesting, less annoying, and funnier than Peppa Pig.	2019-01-22 13:19:46
5877200	eng	Peppa Pig is a pleasant, light-hearted and fun programme for kids to watch.	2019-01-22 13:19:46
5910335	eng	She's madly in love with her.	2019-01-22 13:19:47
5910336	eng	He's madly in love with him.	2019-01-22 13:19:47
5932115	eng	My son is an Aspie.	2019-01-22 13:19:47
6027994	eng	Survivorship bias is the logical error of concentrating on the people or things that "survived" some process and inadvertently overlooking those that did not because of their lack of visibility.	2019-01-22 13:19:48
6036907	eng	Science builds planes and skyscrapers, but faith brings them together.	2019-01-22 13:19:48
6036927	eng	Science flies you to the moon. Religion flies you into buildings.	2019-01-22 13:19:48
6043118	eng	He is a mutton-headed old mugwump.	2019-01-22 13:19:48
6053671	eng	To add insult to injury, she just found out she is pregnant.	2019-01-22 13:19:48
6058445	eng	Slowly but surely English is losing importance in Europe.	2019-01-22 13:19:49
6077828	eng	Tom is going for broke.	2019-04-04 17:08:58
6084368	eng	Anyone who believes that what is written in a holy book is true even if the evidence is against it is dangerous. Christianity used to be the most dangerous religion. Now Islam is.	2019-01-22 13:19:49
6098466	eng	Felicity was born an adorable kitten and grew up to be an adorable cat.	2019-04-04 17:08:59
6101858	eng	Tom's cat Felicity is skittish, but once you've befriended her, she won't leave you alone.	2019-04-04 17:08:59
6119151	eng	I have never seen a compelling argument for religion. If I ever saw one I'd convert.	2019-01-22 13:19:49
6119603	eng	The Nazis were as socialist as North Korea is democratic.	2019-04-04 17:08:59
6119616	eng	The Nazis were as socialist as the Holy Roman Empire was Roman.	2019-04-04 17:08:59
6119647	eng	Tom and Mary are anti-fascists.	2019-04-04 17:08:59
6119653	eng	Tom is an anti-fascist.	2019-04-04 17:08:59
6119654	eng	Mary is an anti-fascist.	2019-04-04 17:08:59
6121773	eng	Tom doesn't want to spend the rest of his career in middle management.	2019-04-04 17:08:59
6121779	eng	Fascists avoid creating public outcry by victimizing groups that are already widely despised. Authoritarians cheer genocide as liberals look the other way because they don't want to appear too sympathetic to unpopular causes.	2019-04-04 17:08:59
6121781	eng	In the 21st century virtually every American considers themselves a dissident, even those who defend tradition and powerful institutions.	2019-04-04 17:08:59
6121795	eng	A Princeton study determined that the United States is either entirely ruled by financial elites or mostly ruled by them, with some ability in the latter case for non-elites to influence politics via special interest groups.	2019-04-04 17:08:59
6121802	eng	Mary is a whiz kid.	2019-04-04 17:08:59
6121806	eng	Excuse me, what's the soup du jour?	2019-04-04 17:08:59
6121808	eng	I'll have the soup du jour.	2019-04-04 17:08:59
6121825	eng	Tom is studying to become a physician's assistant.	2019-04-04 17:08:59
6121827	eng	Mary is studying to become a physician's assistant.	2019-04-04 17:08:59
6121835	eng	Tom has to perform elaborate rituals to alleviate his fear of spontaneous combustion.	2019-04-04 17:08:59
6121844	eng	Tom was denied a security clearance on the basis that he could be blackmailed.	2019-04-04 17:08:59
6121847	eng	Tom's plans failed to materialize.	2019-04-04 17:08:59
6121850	eng	He's dead as a doornail, Tom.	2019-04-04 17:08:59
6121936	eng	Mary told Tom in no uncertain terms that she would not remain friends with someone who didn't understand the personal impact of political decisions.	2019-04-04 17:08:59
6121943	eng	The civil disobedience of the dead was heroic; the civil disobedience of the living is extremist and criminal.	2019-04-04 17:08:59
6121957	eng	A queer person is not a conversation piece.	2019-04-04 17:08:59
6121960	eng	Tom ordered an open-faced sandwich with a side of fries.	2019-04-04 17:08:59
6121968	eng	I thought the brass section was a little off.	2019-04-04 17:08:59
6121979	eng	Mary was treated for deep vein thrombosis when she was pregnant with her second child.	2019-04-04 17:08:59
6121998	eng	Tom doesn't play a real instrument, but he does play a mean air guitar.	2019-04-04 17:08:59
6122006	eng	This new and improved coffee maker will revolutionize the way you start your morning.	2019-04-04 17:08:59
6122008	eng	Tom is an ambulance chaser.	2019-04-04 17:08:59
6122016	eng	Tom's political prospects dried up after the scandal, so he became a pundit for a conservative news station.	2019-04-04 17:08:59
6122021	eng	Mary's refrigerator from the 1970s still works; Tom's fridge from 2005 has already stopped working due to planned obsolescence.	2019-04-04 17:08:59
6122032	eng	The American director made an homage to spaghetti western films.	2019-04-04 17:08:59
6122037	eng	Quit being a putz, Tom.	2019-04-04 17:08:59
6122051	eng	You don't have to digitize everything, Tom.	2019-04-04 17:08:59
6122058	eng	Poor sanitation practices rendered Europe helpless against the Black Death.	2019-04-04 17:08:59
6122076	eng	Mary walks to the beat of her own drum.	2019-04-04 17:08:59
6122490	eng	Don't normalize reactionary extremists by calling them "conservatives."	2019-04-04 17:08:59
6168662	eng	Mary cannot have children.	2019-04-04 17:08:59
6206558	eng	Stop whingeing!	2019-01-22 13:19:49
6292900	eng	Religion is dying from decade to decade. It will take a while but the long arc of history is pointing in the right direction.	2019-01-22 13:19:49
6302631	eng	"Tom was the one who broke the window." "It figures. He's very careless."	2019-01-22 13:19:49
6319960	eng	The best way to get rid of an earworm is to replace it with another.	2019-01-22 13:19:49
6362828	eng	All cats are beautiful.	2019-04-04 17:08:59
6363597	eng	All cops are bastards.	2019-04-04 17:09:00
6364117	eng	Understood in its totality, the spectacle is both the result and the goal of the dominant mode of production. It is not a mere decoration added to the real world. It is the very heart of this real society's unreality. In all of its particular manifestations — news, propaganda, advertising, entertainment — the spectacle represents the dominant model of life. It is the omnipresent affirmation of the choices that have already been made in the sphere of production and in the consumption implied by that production. In both form and content the spectacle serves as a total justification of the conditions and goals of the existing system. The spectacle also represents the constant presence of this justification since it monopolizes the majority of the time spent outside the production process.	2019-04-04 17:09:00
6366567	eng	The dictator distracted the populace by tricking them into victimizing marginalized people.	2019-04-04 17:09:00
6366569	eng	Tom escapes from his increasingly oppressive life by victimizing people worse off than him.	2019-04-04 17:09:00
6366576	eng	Hitler rose to power not by promising to victimize Jews but by convincing the German people that Jews were victimizing them.	2019-04-04 17:09:00
6366579	eng	The unpopular, unelected dictator's appointee rolled back protections for vulnerable populations in the name of the majority.	2019-04-04 17:09:00
